ts,premium,premium_rate,coinbase_price,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-26 04:00:00+00:00,-35.46,-0.0407,87084.47,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-26 08:00:00+00:00,-28.9,-0.0329,87906.15,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-26 12:00:00+00:00,-26.86,-0.0308,87068.92,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-26 16:00:00+00:00,-32.85,-0.0378,86945.14,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-26 20:00:00+00:00,-9.36,-0.0104,89948.01,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 00:00:00+00:00,-16.31,-0.018,90467.7,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 04:00:00+00:00,-18.77,-0.0206,91072.91,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 08:00:00+00:00,-11.37,-0.0124,91396.97,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 12:00:00+00:00,-9.29,-0.0102,91362.58,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 16:00:00+00:00,-17.52,-0.0193,90940.77,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-27 20:00:00+00:00,-6.64,-0.0073,91521.58,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 00:00:00+00:00,-17.24,-0.0189,91316.7,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 04:00:00+00:00,-20.86,-0.0229,91187.99,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 08:00:00+00:00,-23.47,-0.0258,90887.4,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 12:00:00+00:00,-17.64,-0.0193,91420.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 16:00:00+00:00,4.08,0.0044,92366.58,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-28 20:00:00+00:00,1.41,0.0015,91158.85,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 00:00:00+00:00,11.98,0.0132,90902.69,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 04:00:00+00:00,2.75,0.003,90683.01,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 08:00:00+00:00,15.2,0.0168,90582.86,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 12:00:00+00:00,24.52,0.027,90697.72,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 16:00:00+00:00,36.5,0.0401,91100.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-29 20:00:00+00:00,27.94,0.0308,90668.71,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
